"row_key","gid","probe_uid","cdt_historical_id","gpl_orf","gpl_feature_name","gpl_gene_symbol","current_sgd_id","current_systematic_id","current_standard_name","current_feature_type","current_qualifier","mapping_status","mean_p","mean_non_p","p_effect","p_consistency_count","median_p","median_non_p","background_mad","p_specificity_score","p_specificity_rank","fixed_threshold_member","top_133_score_member"
"A_06_P5836","GENE1353X","A_06_P5836","YNL066W","YNL066W","YNL066W","SUN4","S000005010","YNL066W","SUN4","ORF","Verified","current",-1.02333333333333,0.082,-1.10533333333333,0,-1.065,-0.125,0.504084,-1.55607498294939,5109,FALSE,FALSE
"A_06_P3990","GENE1637X","A_06_P3990","YIR014W","YIR014W","YIR014W","ORF:YIR014W","S000001453","YIR014W","VLD1","ORF","Verified","current",-0.416666666666667,0.393,-0.809666666666667,0,-0.395,0.315,0.355824,-1.55761873003615,5110,FALSE,FALSE
"A_06_P1515","GENE3505X","A_06_P1515","YBR261C","YBR261C","YBR261C","ORF:YBR261C","S000000465","YBR261C","TAE1","ORF","Verified","current",-0.768333333333333,-0.406666666666667,-0.361666666666666,0,-0.825,-0.415,0.163086,-1.55842576191816,5111,FALSE,FALSE
"A_06_P2107","GENE323X","A_06_P2107","YDR119W","YDR119W","YDR119W","ORF:YDR119W","S000002526","YDR119W","VBA4","ORF","Verified","current",-0.478333333333333,0.237,-0.715333333333333,0,-0.505,0.22,0.363237,-1.56507360163372,5112,FALSE,FALSE
"A_06_P4129","GENE5522X","A_06_P4129","YJL107C","YJL107C","YJL107C","ORF:YJL107C","S000003643","YJL107C","","ORF","Verified","current",-1.01,0.111071428571429,-1.12107142857143,0,-1.08,0.11,0.659757,-1.56629027439036,5113,FALSE,FALSE
"A_06_P3097","GENE743X","A_06_P3097","YGL142C","YGL142C","YGL142C","GPI10","S000003110","YGL142C","GPI10","ORF","Verified","current",-0.655,-0.178666666666667,-0.476333333333333,0,-0.7,-0.195,0.22239,-1.56642575762275,5114,FALSE,FALSE
"A_06_P3220","GENE2273X","A_06_P3220","YGL263W","YGL263W","YGL263W","COS12","S000003232","YGL263W","COS12","ORF","Verified","current",-1.772,0.200384615384615,-1.97238461538462,0,-1.58,0.1,0.971103,-1.56847660775854,5115,FALSE,FALSE
"A_06_P4124","GENE5467X","A_06_P4124","YJL102W","YJL102W","YJL102W","MEF2","S000003638","YJL102W","MEF2","ORF","Verified","current",-0.95,0.096,-1.046,0,-1.005,-0.115,0.467019,-1.56961230576048,5116,FALSE,FALSE
"A_06_P5284","GENE2641X","A_06_P5284","YLR465C","YLR465C","YLR465C","ORF:YLR465C","S000004457","YLR465C","BSC3","ORF","Dubious","current",-0.386,0.216666666666667,-0.602666666666667,0,-0.39,0.21,0.281694,-1.57193982614345,5117,FALSE,FALSE
"A_06_P6826","GENE5045X","A_06_P6826","YPL067C","YPL067C","YPL067C","ORF:YPL067C","S000005988","YPL067C","HTC1","ORF","Verified","current",-0.541666666666667,0.230666666666667,-0.772333333333333,0,-0.545,0.125,0.326172,-1.57213519424082,5118,FALSE,FALSE
"A_06_P5758","GENE4301X","A_06_P5758","YMR315W","YMR315W","YMR315W","ORF:YMR315W","S000004932","YMR315W","","ORF","Verified","current",-0.911666666666667,-0.151666666666667,-0.76,0,-1.035,-0.165,0.452193,-1.57553608973674,5119,FALSE,FALSE
"A_06_P2397","GENE3343X","A_06_P2397","YDR404C","YDR404C","YDR404C","RPB7","S000002812","YDR404C","RPB7","ORF","Verified","current",-0.411666666666667,0.0876666666666667,-0.499333333333333,0,-0.535,0.09,0.29652,-1.57621305356602,5120,FALSE,FALSE
"A_06_P3278","GENE746X","A_06_P3278","YGR058W","YGR058W","YGR058W","ORF:YGR058W","S000003290","YGR058W","PEF1","ORF","Verified","current",-0.665,-0.258571428571429,-0.406428571428571,0,-0.665,-0.285,0.140847,-1.57776513720329,5121,FALSE,FALSE
"A_06_P6319","GENE1411X","A_06_P6319","YOL126C","YOL126C","YOL126C","MDH2","S000005486","YOL126C","MDH2","ORF","Verified","current",-1.45833333333333,1.17566666666667,-2.634,0,-1.46,0.85,1.363992,-1.5778774747403,5122,FALSE,FALSE
"A_06_P2221","GENE4722X","A_06_P2221","YDR232W","YDR232W","YDR232W","HEM1","S000002640","YDR232W","HEM1","ORF","Verified","current",-1.19,-0.445666666666667,-0.744333333333334,0,-1.155,-0.435,0.355824,-1.57955702200849,5123,FALSE,FALSE
"A_06_P4574","GENE3523X","A_06_P4574","YKL162C-A","YKL162C-A","YKL162C-A","ORF:YKL162C-A","S000007244","YKL162C-A","","ORF","Dubious","current",-0.248333333333333,1.26533333333333,-1.51366666666667,0,-0.25,1.08,0.7413,-1.5808867229288,5124,FALSE,FALSE
"A_06_P4725","GENE5263X","A_06_P4725","YKR087C","YKR087C","YKR087C","ORF:YKR087C","S000001795","YKR087C","OMA1","ORF","Verified","current",-0.388333333333333,0.0543333333333333,-0.442666666666667,0,-0.36,0.08,0.177912,-1.58323498085725,5125,FALSE,FALSE
"A_06_P4600","GENE5043X","A_06_P4600","YKL187C","YKL187C","YKL187C","ORF:YKL187C","S000001670","YKL187C","FAT3","ORF","Verified","current",-2.07,-0.288,-1.782,0,-2.04,-0.295,1.000755,-1.58527556086504,5126,FALSE,FALSE
"A_06_P7023","GENE3164X","A_06_P7023","YPL262W","YPL262W","YPL262W","FUM1","S000006183","YPL262W","FUM1","ORF","Verified","current",-1.54333333333333,-0.18,-1.36333333333333,0,-1.435,-0.395,0.555975,-1.58542627386714,5127,FALSE,FALSE
"A_06_P5787","GENE1345X","A_06_P5787","YNL016W","YNL016W","YNL016W","PUB1","S000004961","YNL016W","PUB1","ORF","Verified","current",-1.39166666666667,-0.331666666666667,-1.06,0,-1.305,-0.285,0.541149,-1.59089384838782,5128,FALSE,FALSE
"A_06_P4835","GENE2606X","A_06_P4835","YLR023C","YLR023C","YLR023C","ORF:YLR023C","S000004013","YLR023C","IZH3","ORF","Verified","current",-1.765,-0.864,-0.901,0,-1.82,-0.8,0.541149,-1.59089384838782,5129,FALSE,FALSE
"A_06_P5579","GENE3030X","A_06_P5579","YMR147W","YMR147W","YMR147W","ORF:YMR147W","S000004755","YMR147W","LDO45","ORF","Verified","current",-0.845,-0.184285714285714,-0.660714285714286,0,-0.885,-0.17,0.348411,-1.59451931375457,5130,FALSE,FALSE
"A_06_P6744","GENE5451X","A_06_P6744","YOR380W","YOR380W","YOR380W","RDR1","S000005907","YOR380W","RDR1","ORF","Verified","current",-0.256666666666667,0.251333333333333,-0.508,0,-0.335,0.18,0.22239,-1.59744408945687,5131,FALSE,FALSE
"A_06_P2946","GENE3273X","A_06_P2946","YFR048W","YFR048W","YFR048W","RMD8","S000001944","YFR048W","RMD8","ORF","Verified","current",-0.253333333333333,0.108666666666667,-0.362,0,-0.26,0.125,0.140847,-1.59852520479807,5132,FALSE,FALSE
"A_06_P5260","GENE4547X","A_06_P5260","YLR441C","YLR441C","YLR441C","RPS1A","S000004433","YLR441C","RPS1A","ORF","Verified","current",-0.556666666666667,-0.243,-0.313666666666667,1,-0.565,-0.215,0.118608,-1.6010393032277,5133,FALSE,FALSE
"A_06_P3988","GENE721X","A_06_P3988","YIR012W","YIR012W","YIR012W","SQT1","S000001451","YIR012W","SQT1","ORF","Verified","current",-0.47,-0.0776666666666666,-0.392333333333333,1,-0.615,0.02,0.29652,-1.60143246242308,5134,FALSE,FALSE
"A_06_P6870","GENE3014X","A_06_P6870","YPL111W","YPL111W","YPL111W","CAR1","S000006032","YPL111W","CAR1","ORF","Verified","current",-1.55166666666667,-0.0873333333333333,-1.46433333333333,0,-1.785,-0.22,0.874734,-1.60556623653222,5135,FALSE,FALSE
"A_06_P1873","GENE2328X","A_06_P1873","YDL140C","YDL140C","YDL140C","RPO21","S000002299","YDL140C","RPO21","ORF","Verified","current",-0.523333333333333,0.018,-0.541333333333333,0,-0.645,-0.02,0.289107,-1.6062419848525,5136,FALSE,FALSE
"A_06_P3004","GENE5075X","A_06_P3004","YGL049C","YGL049C","YGL049C","TIF4632","S000003017","YGL049C","TIF4632","ORF","Verified","current",-0.561666666666667,-0.102333333333333,-0.459333333333333,0,-0.505,-0.13,0.133434,-1.6064497888054,5137,FALSE,FALSE
"A_06_P5365","GENE3985X","A_06_P5365","YML076C","YML076C","YML076C","WAR1","S000004541","YML076C","WAR1","ORF","Verified","current",-0.095,0.34,-0.435,0,-0.12,0.315,0.170499,-1.60813903193727,5138,FALSE,FALSE
"A_06_P5298","GENE4805X","A_06_P5298","YML010W","YML010W","YML010W","SPT5","S000004470","YML010W","SPT5","ORF","Verified","current",-0.555,-0.0810344827586207,-0.473965517241379,1,-0.7,-0.11,0.266868,-1.60820785677682,5139,FALSE,FALSE
"A_06_P7120","GENE312X","A_06_P7120","YPR074C","YPR074C","YPR074C","TKL1","S000006278","YPR074C","TKL1","ORF","Verified","current",-0.976666666666667,-0.202666666666667,-0.774,0,-1.025,-0.195,0.415128,-1.61125001941265,5140,FALSE,FALSE
"A_06_P1830","GENE4533X","A_06_P1830","YDL100C","YDL100C","YDL100C","ARR4","S000002258","YDL100C","GET3","ORF","Verified","current",-0.251666666666667,0.116666666666667,-0.368333333333333,1,-0.325,0.135,0.185325,-1.61219661789188,5141,FALSE,FALSE
"A_06_P6989","GENE1261X","A_06_P6989","YPL229W","YPL229W","YPL229W","ORF:YPL229W","S000006150","YPL229W","","ORF","Verified","current",-0.166666666666667,0.256,-0.422666666666667,0,-0.23,0.23,0.185325,-1.61219661789188,5142,FALSE,FALSE
"A_06_P4938","GENE270X","A_06_P4938","YLR125W","YLR125W","YLR125W","ORF:YLR125W","S000004115","YLR125W","","ORF","Verified","current",-0.3,0.271,-0.571,0,-0.33,0.31,0.29652,-1.61404216685161,5143,FALSE,FALSE
"A_06_P6107","GENE1673X","A_06_P6107","YNL335W","YNL335W","YNL335W","ORF:YNL335W","S000005279","YNL335W","DDI2","ORF","Verified","current",-0.62,0.274666666666667,-0.894666666666666,0,-0.82,0.12,0.481845,-1.61555053321761,5144,FALSE,FALSE
"A_06_P5322","GENE606X","A_06_P5322","YML032C","YML032C","YML032C","RAD52","S000004494","YML032C","RAD52","ORF","Verified","current",-0.753333333333333,-0.148333333333333,-0.605,0,-0.78,-0.21,0.252042,-1.61912499076815,5145,FALSE,FALSE
"A_06_P3550","GENE2886X","A_06_P3550","YHL032C","YHL032C","YHL032C","GUT1","S000001024","YHL032C","GUT1","ORF","Verified","current",-2.55333333333333,-0.579666666666667,-1.97366666666667,0,-2.525,-0.79,0.971103,-1.61982554432207,5146,FALSE,FALSE
"A_06_P4596","GENE3514X","A_06_P4596","YKL183W","YKL183W","YKL183W","LOT5","S000001666","YKL183W","LOT5","ORF","Verified","current",-1.19833333333333,-0.383333333333333,-0.815,0,-1.405,-0.425,0.504084,-1.62229093967064,5147,FALSE,FALSE
"A_06_P4789","GENE3852X","A_06_P4789","YLL044W","YLL044W","YLL044W","ORF:YLL044W","S000003967","YLL044W","","ORF","Dubious","current",-1.34333333333333,-0.160333333333333,-1.183,0,-1.44,-0.135,0.704235,-1.62266004339528,5148,FALSE,FALSE
"A_06_P1110","GENE2351X","A_06_P1110","YAR030C","YAR030C","YAR030C","ORF:YAR030C","S000001821","YAR030C","","ORF","Dubious","current",-0.463333333333333,0.323333333333333,-0.786666666666667,0,-0.425,0.315,0.355824,-1.62343360595317,5149,FALSE,FALSE
"A_06_P7246","GENE3618X","A_06_P7246","YPR198W","YPR198W","YPR198W","SGE1","S000006402","YPR198W","SGE1","ORF","Verified","current",-0.835,-0.145333333333333,-0.689666666666667,0,-0.845,-0.055,0.385476,-1.62726890721683,5150,FALSE,FALSE
"A_06_P3332","GENE2542X","A_06_P3332","YGR112W","YGR112W","YGR112W","SHY1","S000003344","YGR112W","SHY1","ORF","Verified","current",-1.49833333333333,-0.601,-0.897333333333333,0,-1.49,-0.675,0.400302,-1.62901607429113,5151,FALSE,FALSE
"A_06_P5426","GENE2541X","A_06_P5426","YML132W","YML132W","YML132W","COS3","S000004601","YML132W","COS3","ORF","Verified","current",-0.333333333333333,0.639333333333333,-0.972666666666667,0,-0.355,0.63,0.504084,-1.6305679342608,5152,FALSE,FALSE
"A_06_P2894","GENE4600X","A_06_P2894","YFL068W","YFL068W","YFL068W","ORF:YFL068W","S000001826","YFL068W","","ORF","Verified","current",-0.375,0.255666666666667,-0.630666666666667,0,-0.355,0.135,0.200151,-1.63251163580998,5153,FALSE,FALSE
"A_06_P5339","GENE3055X","A_06_P5339","YML052W","YML052W","YML052W","SUR7","S000004516","YML052W","SUR7","ORF","Verified","current",-0.81,-0.265666666666667,-0.544333333333333,0,-0.815,-0.155,0.303933,-1.63393434059609,5154,FALSE,FALSE
"A_06_P6894","GENE2585X","A_06_P6894","YPL135W","YPL135W","YPL135W","ISU1","S000006056","YPL135W","ISU1","ORF","Verified","current",-1.13,0.225666666666667,-1.35566666666667,0,-1.13,0.245,0.7413,-1.63437537144895,5155,FALSE,FALSE
"A_06_P4368","GENE4055X","A_06_P4368","YJR125C","YJR125C","YJR125C","ENT3","S000003886","YJR125C","ENT3","ORF","Verified","current",-0.0966666666666667,0.278,-0.374666666666667,0,-0.135,0.235,0.126021,-1.63701602948399,5156,FALSE,FALSE
"A_06_P4257","GENE3922X","A_06_P4257","YJR010W","YJR010W","YJR010W","MET3","S000003771","YJR010W","MET3","ORF","Verified","current",-1.385,0.0633333333333333,-1.44833333333333,0,-1.58,-0.08,0.81543,-1.63857422195034,5157,FALSE,FALSE
"A_06_P3596","GENE4899X","A_06_P3596","YHR025W","YHR025W","YHR025W","THR1","S000001067","YHR025W","THR1","ORF","Verified","current",-1.65166666666667,-0.577666666666667,-1.074,0,-1.655,-0.495,0.607866,-1.63872823387477,5158,FALSE,FALSE
"A_06_P1086","GENE5248X","A_06_P1086","YAL062W","YAL062W","YAL062W","GDH3","S000000058","YAL062W","GDH3","ORF","Verified","current",-0.835,0.550666666666667,-1.38566666666667,0,-0.895,0.595,0.808017,-1.64093844057986,5159,FALSE,FALSE
"A_06_P5845","GENE1162X","A_06_P5845","YNL074C","YNL074C","YNL074C","MLF3","S000005018","YNL074C","MLF3","ORF","Verified","current",-0.513333333333333,0.0516666666666667,-0.565,0,-0.575,0.1,0.311346,-1.6409543304177,5160,FALSE,FALSE
"A_06_P2940","GENE4133X","A_06_P2940","YFR042W","YFR042W","YFR042W","ORF:YFR042W","S000001938","YFR042W","KEG1","ORF","Verified","current",-0.49,-0.00166666666666667,-0.488333333333333,0,-0.5,0.115,0.274281,-1.64315046716237,5161,FALSE,FALSE
"A_06_P4164","GENE4689X","A_06_P4164","YJL143W","YJL143W","YJL143W","TIM17","S000003679","YJL143W","TIM17","ORF","Verified","current",-1.19,-0.530666666666667,-0.659333333333334,0,-1.1,-0.53,0.244629,-1.65395251125123,5162,FALSE,FALSE
"A_06_P1570","GENE4250X","A_06_P1570","YCL017C","YCL017C","YCL017C","NFS1","S000000522","YCL017C","NFS1","ORF","Verified","current",-0.528333333333333,0.155333333333333,-0.683666666666667,0,-0.53,0.175,0.326172,-1.65426165961161,5163,FALSE,FALSE
"A_06_P4020","GENE1589X","A_06_P4020","YIR043C","YIR043C","YIR043C","ORF:YIR043C","S000001482","YIR043C","","blocked reading frame","","current",-0.771666666666667,-0.0546666666666667,-0.717,1,-0.78,0.085,0.422541,-1.65537249708635,5164,FALSE,FALSE
"A_06_P1854","GENE205X","A_06_P1854","YDL123W","YDL123W","YDL123W","SNA4","S000002281","YDL123W","SNA4","ORF","Verified","current",-0.81,0.126,-0.936,0,-0.745,0.06,0.385476,-1.65816641811336,5165,FALSE,FALSE
"A_06_P6900","GENE2387X","A_06_P6900","YPL141C","YPL141C","YPL141C","ORF:YPL141C","S000006062","YPL141C","FRK1","ORF","Verified","current",-0.226666666666667,0.306666666666667,-0.533333333333333,0,-0.205,0.33,0.22239,-1.6594807531251,5166,FALSE,FALSE
"A_06_P6046","GENE883X","A_06_P6046","YNL274C","YNL274C","YNL274C","ORF:YNL274C","S000005218","YNL274C","GOR1","ORF","Verified","current",-0.736666666666667,0.456666666666667,-1.19333333333333,0,-0.7,0.44,0.585627,-1.66271164933703,5167,FALSE,FALSE
"A_06_P6609","GENE998X","A_06_P6609","YOR248W","YOR248W","YOR248W","ORF:YOR248W","S000005774","YOR248W","","ORF","Dubious","current",-0.676666666666667,0.299333333333333,-0.976,0,-0.565,0.145,0.326172,-1.66599401180744,5168,FALSE,FALSE
"A_06_P2160","GENE3986X","A_06_P2160","YDR172W","YDR172W","YDR172W","SUP35","S000002579","YDR172W","SUP35","ORF","Verified","current",-0.47,0.107333333333333,-0.577333333333333,0,-0.41,0.115,0.214977,-1.66678836867454,5169,FALSE,FALSE
"A_06_P4489","GENE5441X","A_06_P4489","YKL079W","YKL079W","YKL079W","SMY1","S000001562","YKL079W","SMY1","ORF","Verified","current",-0.055,0.218333333333333,-0.273333333333333,0,-0.145,0.17,0.088956,-1.66705476407206,5170,FALSE,FALSE
"A_06_P3841","GENE4477X","A_06_P3841","YIL041W","YIL041W","YIL041W","ORF:YIL041W","S000001303","YIL041W","GVP36","ORF","Verified","current",-0.353333333333333,-0.097,-0.256333333333333,0,-0.455,-0.09,0.118608,-1.66965527336603,5171,FALSE,FALSE
"A_06_P7090","GENE3266X","A_06_P7090","YPR044C","YPR044C","YPR044C","ORF:YPR044C","S000006248","YPR044C","OPI11","ORF","Dubious","current",-0.611666666666667,0.015,-0.626666666666667,0,-0.77,0.115,0.429954,-1.66995626035467,5172,FALSE,FALSE
"A_06_P4311","GENE26X","A_06_P4311","YJR068W","YJR068W","YJR068W","RFC2","S000003829","YJR068W","RFC2","ORF","Verified","current",-0.215,0.263333333333333,-0.478333333333333,0,-0.195,0.245,0.163086,-1.67245691522924,5173,FALSE,FALSE
"A_06_P5816","GENE3461X","A_06_P5816","YNL045W","YNL045W","YNL045W","ORF:YNL045W","S000004990","YNL045W","LAP2","ORF","Verified","current",-0.811666666666667,-0.162333333333333,-0.649333333333333,0,-0.87,-0.12,0.348411,-1.67257270673556,5174,FALSE,FALSE
"A_06_P3163","GENE561X","A_06_P3163","YGL208W","YGL208W","YGL208W","SIP2","S000003176","YGL208W","SIP2","ORF","Verified","current",-1.23166666666667,0.1196,-1.35126666666667,0,-1.29,-0.13,0.59304,-1.67378506291123,5175,FALSE,FALSE
"A_06_P5312","GENE2197X","A_06_P5312","YML022W","YML022W","YML022W","APT1","S000004484","YML022W","APT1","ORF","Verified","current",-0.815,-0.288666666666667,-0.526333333333333,0,-0.785,-0.22,0.237216,-1.67548396280129,5176,FALSE,FALSE
"A_06_P5847","GENE3887X","A_06_P5847","YNL076W","YNL076W","YNL076W","MKS1","S000005020","YNL076W","MKS1","ORF","Verified","current",-0.293333333333333,0.28,-0.573333333333333,0,-0.32,0.245,0.237216,-1.67548396280129,5177,FALSE,FALSE
"A_06_P5496","GENE2263X","A_06_P5496","YMR069W","YMR069W","YMR069W","ORF:YMR069W","S000004673","YMR069W","NAT4","ORF","Verified","current",-0.441666666666667,0.427333333333333,-0.869,0,-0.43,0.41,0.400302,-1.67898589252092,5178,FALSE,FALSE
"A_06_P4501","GENE993X","A_06_P4501","YKL091C","YKL091C","YKL091C","ORF:YKL091C","S000001574","YKL091C","","ORF","Verified","current",-0.365,0.101333333333333,-0.466333333333333,0,-0.485,0.095,0.244629,-1.68296922197494,5179,FALSE,FALSE
"A_06_P6857","GENE1973X","A_06_P6857","YPL098C","YPL098C","YPL098C","ORF:YPL098C","S000006019","YPL098C","MGR2","ORF","Verified","current",-0.828333333333333,-0.434,-0.394333333333333,0,-0.895,-0.29,0.259455,-1.68310358737533,5180,FALSE,FALSE
"A_06_P4950","GENE3898X","A_06_P4950","YLR137W","YLR137W","YLR137W","ORF:YLR137W","S000004127","YLR137W","RKM5","ORF","Verified","current",-0.613333333333333,0.0143333333333333,-0.627666666666667,0,-0.675,-0.045,0.274281,-1.68322730782487,5181,FALSE,FALSE
"A_06_P7104","GENE1898X","A_06_P7104","YPR058W","YPR058W","YPR058W","YMC1","S000006262","YPR058W","YMC1","ORF","Verified","current",-0.82,-0.181666666666667,-0.638333333333334,0,-1.015,-0.16,0.407715,-1.68401563869494,5182,FALSE,FALSE
"A_06_P3965","GENE916X","A_06_P3965","YIL166C","YIL166C","YIL166C","ORF:YIL166C","S000001428","YIL166C","SOA1","ORF","Verified","current",-0.801666666666667,1.06566666666667,-1.86733333333333,0,-0.945,-0.025,0.44478,-1.68875509379933,5183,FALSE,FALSE
"A_06_P5941","GENE619X","A_06_P5941","YNL169C","YNL169C","YNL169C","PSD1","S000005113","YNL169C","PSD1","ORF","Verified","current",-0.743333333333333,-0.217,-0.526333333333333,0,-0.65,-0.08,0.237216,-1.6903112545075,5184,FALSE,FALSE
"A_06_P6964","GENE3011X","A_06_P6964","YPL204W","YPL204W","YPL204W","HRR25","S000006125","YPL204W","HRR25","ORF","Verified","current",-0.365,0.00733333333333334,-0.372333333333333,0,-0.375,0.045,0.14826,-1.69177475227584,5185,FALSE,FALSE
"A_06_P2648","GENE3064X","A_06_P2648","YER024W","YER024W","YER024W","YAT2","S000000826","YER024W","YAT2","ORF","Verified","current",-1.39333333333333,1.01833333333333,-2.41166666666667,0,-1.31,0.78,1.134189,-1.69341972744855,5186,FALSE,FALSE
"A_06_P5420","GENE4281X","A_06_P5420","YML126C","YML126C","YML126C","ERG13","S000004595","YML126C","ERG13","ORF","Verified","current",-0.455,0.157666666666667,-0.612666666666667,0,-0.515,0.17,0.303933,-1.6958257928914,5187,FALSE,FALSE
"A_06_P6749","GENE2249X","A_06_P6749","YOR385W","YOR385W","YOR385W","ORF:YOR385W","S000005912","YOR385W","","ORF","Verified","current",-0.805,1.01733333333333,-1.82233333333333,0,-0.815,0.79,0.845082,-1.69826533570632,5188,FALSE,FALSE
"A_06_P7045","GENE693X","A_06_P7045","YPR001W","YPR001W","YPR001W","CIT3","S000006205","YPR001W","CIT3","ORF","Verified","current",-1.58833333333333,0.362758620689655,-1.95109195402299,0,-1.56,-0.03,0.800604,-1.69885987626082,5189,FALSE,FALSE
"A_06_P1989","GENE4455X","A_06_P1989","YDR004W","YDR004W","YDR004W","RAD57","S000002411","YDR004W","RAD57","ORF","Verified","current",-0.676666666666667,-0.147333333333333,-0.529333333333333,0,-0.665,-0.155,0.200151,-1.69914476380222,5190,FALSE,FALSE
"A_06_P6680","GENE3019X","A_06_P6680","YOR316C","YOR316C","YOR316C","COT1","S000005843","YOR316C","COT1","ORF","Verified","current",-1.01833333333333,0.746666666666667,-1.765,0,-0.995,0.485,0.770952,-1.69928997235209,5191,FALSE,FALSE
